,Attribute,Importance,Test_Accuracy,Test_Precision,Test_Recall,Test_F1,Index_Category,Industry
5,MA_50,-0.6740841700915731,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
11,SMA_50,-0.6740841700915731,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
9,midprice,-0.6857512155265835,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
1,HT,-0.736211154318511,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
10,SMA_30,-0.7553469987093829,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
14,trima,-0.8567875682850816,0.5851624231782265,0.6000971817298348,0.9100957995578481,0.7232796486090776,Overlap_ind,Utilities
7,cci,3.6239810114218702,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
29,willR,3.1520049305528266,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
0,adx,2.2563930171378974,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
22,slowd,1.6715096560644358,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
28,ultosc,1.5260293983562478,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
6,bop,1.4459666630582089,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
19,ppo,1.3605993101955784,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
8,cmo,1.2007745192656172,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
20,rsi_14,1.2007745192656154,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
13,mfi,1.1050837433938798,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
5,aroonosc,0.6434924094625787,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
12,macdhist,0.6389729859747009,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
24,stochf_d,0.5406584930557259,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
21,slowk,0.5406584930557259,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
23,stochf_k,0.48715685338022513,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
9,dxi,0.41534209900361785,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
16,mom,0.3218111816929777,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
26,fastd,0.197054305199896,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
3,aroondown,0.15351862717466902,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
17,plus_di,-0.1904510317510487,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
10,macd,-0.25327845358849754,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
4,aroonup,-0.4010553648399513,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
11,macdsignal,-0.4814851762515163,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
15,MINUS_DM,-0.6437071225853501,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
18,plus_dm,-0.7569405890814656,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
1,adxr,-1.4584590376660034,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
14,MINUS_DI,-2.154139067489942,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
27,trix,-7.470068919616913,0.6878841088674276,0.7097402597402598,0.8054532056005895,0.7545736969278564,Momentum_ind,Utilities
2,obv,1.7072638955501833,0.5956979806848113,0.5956979806848113,1.0,0.7466299862448419,Volume_ind,Utilities
0,ad,-3.166148399806998,0.5956979806848113,0.5956979806848113,1.0,0.7466299862448419,Volume_ind,Utilities
2,Trange,-0.17228413014242328,0.5956979806848113,0.5956979806848113,1.0,0.7466299862448419,Volatility_ind,Utilities
1,natr,-2.6392905305253747,0.5956979806848113,0.5956979806848113,1.0,0.7466299862448419,Volatility_ind,Utilities
0,atr,-2.7514849931016454,0.5956979806848113,0.5956979806848113,1.0,0.7466299862448419,Volatility_ind,Utilities
4,sine,3.340520667348392,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
0,HT_DCperiod,1.1334444635928198,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
3,quadrature,0.5183375653630323,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
2,inphase,0.5165906383693021,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
6,HT_TRENDMODE,0.31989014395065507,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
1,HT_DCphase,0.13061555217311366,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
5,leadsine,-1.8085876988149576,0.5465320456540825,0.601123595505618,0.709653647752395,0.6508955728286583,Cycle_ind,Utilities
46,rsi_14,2.7284864569571394,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
34,cmo,2.7284864569571363,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
55,willR,1.7372128554481288,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
26,adx,1.4528372584910736,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
48,slowd,1.2411636770436356,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
43,plus_di,1.175894947823054,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
72,trend_macd,1.0613144209594414,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
33,cci,1.0605587630044504,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
45,ppo,1.00643843276444,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
39,mfi,0.9801773296048923,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
47,slowk,0.9752326522603719,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
50,stochf_d,0.9752326522603719,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
70,trend_bbands,0.9472084108227891,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
62,HT_DCperiod,0.8448657544130984,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
54,ultosc,0.8377024850081342,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
101,trend_ema_20_35,0.7360195105186164,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
113,trend_ema_30_50,0.7354611433857138,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
32,bop,0.6827184034101221,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
94,trend_ema_15_30,0.6454574878441447,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
35,dxi,0.6426214985610851,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
83,trend_ema_5_50,0.6005949610147007,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
49,stochf_k,0.5629606053225122,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
31,aroonosc,0.4653351094415674,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
92,trend_ema_15_20,0.4604064586833602,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
91,trend_ema_10_50,0.44195500676691957,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
82,trend_ema_5_45,0.4149681006253146,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
97,trend_ema_15_45,0.36099312568363995,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
66,sine,0.3227900218164332,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
116,trend_ema_35_50,0.307730896730384,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
112,trend_ema_30_45,0.29352988295201055,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
30,aroonup,0.28421924779472474,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
109,trend_ema_25_50,0.2604085353314327,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
104,trend_ema_20_50,0.2552825269895004,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
90,trend_ema_10_45,0.21131917180171017,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
75,trend_ema_5_10,0.1756149600505928,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
100,trend_ema_20_30,0.17365249425532253,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
108,trend_ema_25_45,0.17172824812882068,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
68,HT_TRENDMODE,0.11040251065958628,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
85,trend_ema_10_20,-0.1019574208325929,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
103,trend_ema_20_45,-0.10415821882110535,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
114,trend_ema_35_40,-0.1081334779163417,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
52,fastd,-0.1186757346150451,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
60,natr,-0.14847246923489038,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
81,trend_ema_5_40,-0.1668360350541407,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
110,trend_ema_30_35,-0.17186830507083106,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
95,trend_ema_15_35,-0.18912581303021217,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
76,trend_ema_5_15,-0.2019662165937185,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
87,trend_ema_10_30,-0.2085667858538085,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
44,plus_dm,-0.23505636843108751,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
29,aroondown,-0.25036560089649196,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
41,MINUS_DM,-0.2792013081467992,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
107,trend_ema_25_40,-0.3154462814455729,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
61,Trange,-0.32387466072427235,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
84,trend_ema_10_15,-0.3319155970425009,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
106,trend_ema_25_35,-0.3340509712902961,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
102,trend_ema_20_40,-0.3685049036243099,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
71,trend_aroon,-0.3770502013430436,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
105,trend_ema_25_30,-0.3829175656708207,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
69,trend_adx,-0.408923681475728,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
117,trend_ema_40_45,-0.4129603813641595,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
86,trend_ema_10_25,-0.45500558677332903,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
38,macdhist,-0.48031583769547276,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
73,trend_rsi_macd,-0.491479441681084,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
37,macdsignal,-0.5107286018354589,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
36,macd,-0.5242008920495576,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
64,inphase,-0.5269561920791257,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
28,apo,-0.5388966060330344,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
88,trend_ema_10_35,-0.5591570574575114,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
42,mom,-0.5689042074999822,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
65,quadrature,-0.587638305659975,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
13,tema_30,-0.6118681915252596,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
16,ema_5,-0.6132861464251795,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
17,ema_10,-0.6234106700426277,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
3,MA_10,-0.6243876308833344,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
6,mama,-0.6246228347335668,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
0,dema_30,-0.6290452633327406,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
12,T3ema,-0.6290570791289181,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
18,ema_15,-0.6314845759912922,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
19,ema_20,-0.6369422718180255,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
1,HT,-0.637159261782913,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
4,MA_20,-0.6374083034730472,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
2,kama_30,-0.6387143665500481,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
15,wma,-0.6390211514965312,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
20,ema_25,-0.6409926141392427,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
8,midpoint,-0.64199794891535,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
10,SMA_30,-0.6436573015108821,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
21,ema_30,-0.6437437891613396,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
14,trima,-0.6454096173867168,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
22,ema_35,-0.6456845148004707,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
7,fama,-0.6466051425696797,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
23,ema_40,-0.6471077488486635,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
25,ema_50,-0.6473351630480646,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
24,ema_45,-0.6473620017457186,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
89,trend_ema_10_40,-0.6486775048081969,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
11,SMA_50,-0.6498502135796027,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
5,MA_50,-0.6498502135796027,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
9,midprice,-0.6681831132841723,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
99,trend_ema_20_25,-0.6838958269835537,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
58,obv,-0.7877147948902817,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
74,trend_cmo,-0.8609502064215296,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
111,trend_ema_30_40,-0.8811131302223288,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
59,atr,-1.055855194079076,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
115,trend_ema_35_45,-1.113726423517695,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
27,adxr,-1.4635974891452064,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
40,MINUS_DI,-2.0147520349435024,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
57,adosc,-2.1645014476939015,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
56,ad,-2.2497792587996424,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
53,trix,-2.359888515057288,0.6786654960491659,0.7068166776968895,0.787030213706706,0.7447698744769876,All,Utilities
1,trend_bbands,4.751747610735974,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
3,trend_macd,2.1882773873502854,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
2,trend_aroon,0.733500643634399,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
25,trend_ema_15_30,0.6589646875331017,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
44,trend_ema_30_50,0.6287748870365175,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
32,trend_ema_20_35,0.5427801922474085,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
14,trend_ema_5_50,0.5329006633081916,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
13,trend_ema_5_45,0.4604876697048551,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
22,trend_ema_10_50,0.4339578104110808,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
23,trend_ema_15_20,0.3998989323685859,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
28,trend_ema_15_45,0.3228728444190038,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
43,trend_ema_30_45,0.30969126532249863,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
6,trend_ema_5_10,0.25168671683854166,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
31,trend_ema_20_30,0.24965479402792434,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
47,trend_ema_35_50,0.2421330267098207,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
21,trend_ema_10_45,0.20873158879164871,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
40,trend_ema_25_50,0.17936662881691484,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
35,trend_ema_20_50,0.1483377683152128,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
10,trend_ema_5_30,0.12971434001543158,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
49,trend_ema_40_50,-0.1018838688723817,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
7,trend_ema_5_15,-0.10639256051205605,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
34,trend_ema_20_45,-0.13308824801441343,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
37,trend_ema_25_35,-0.14036857603350272,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
12,trend_ema_5_40,-0.154353627952007,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
15,trend_ema_10_15,-0.18677060798252537,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
45,trend_ema_35_40,-0.1949989844291058,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
36,trend_ema_25_30,-0.2250929244353368,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
26,trend_ema_15_35,-0.23795049585565156,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
38,trend_ema_25_40,-0.26852330748115594,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
48,trend_ema_40_45,-0.3328466685311135,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
18,trend_ema_10_30,-0.4291263696187632,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
33,trend_ema_20_40,-0.44833849016399085,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
17,trend_ema_10_25,-0.5070714606882456,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
30,trend_ema_20_25,-0.5312765429183681,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
19,trend_ema_10_35,-0.5318505355941018,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
42,trend_ema_30_40,-0.6795632984131763,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
20,trend_ema_10_40,-0.7616317275294703,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
46,trend_ema_35_45,-0.9362628557225684,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
4,trend_rsi_macd,-0.9895636493676817,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
5,trend_cmo,-1.877224324296366,0.6777875329236172,0.7302291204730229,0.7280766396462786,0.7291512915129151,Trading_ind,Utilities
16,ema_5,2.437786701183664,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
13,tema_30,1.58810605632254,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
6,mama,1.355522270731935,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
17,ema_10,1.2290409303089673,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
0,dema_30,0.7321059800265708,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
3,MA_10,0.7316265733782984,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
18,ema_15,0.4956264975871417,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
9,midprice,0.38596222526572654,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
8,midpoint,0.2084807685062468,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
12,T3ema,0.18510726110559061,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
20,ema_25,-0.34412637178253397,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
15,wma,-0.45286551692940297,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
2,kama_30,-0.5394228562021802,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
21,ema_30,-0.616025631093413,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
4,MA_20,-0.706596750383805,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
7,fama,-0.7235535574848663,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
22,ema_35,-0.8360122393552042,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
23,ema_40,-1.019836728081919,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
24,ema_45,-1.1768886823827522,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
10,SMA_30,-1.186542792729267,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
1,HT,-1.2091913424584557,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
25,ema_50,-1.3112265431594046,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
11,SMA_50,-1.7040606727902097,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
5,MA_50,-1.7040606727902097,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
14,trima,-1.7164534562861573,0.32510288065843623,0.3211582134746404,0.9877764842840512,0.4847186518137675,Overlap_ind,Financials
7,cci,4.232326703641223,0.6174710063598953,0.43995593095850166,0.6973224679860303,0.5395181265480747,Momentum_ind,Financials
20,rsi_14,2.316202723304741,0.6174710063598953,0.43995593095850166,0.6973224679860303,0.5395181265480747,Momentum_ind,Financials
